"CODE","BEGINNPROBENAHME_DATUM","BEGINNPROBENAHME_ZEIT","ENDEPROBENAHME_DATUM","ENDEPROBENAHME_ZEIT","WERT_NUM","Methode","BG","NG","NAME","PROBEARTID","EINHEIT","PARAMETERID_BAFU","PARAMETERGRUPPE","PARAMETER"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.050","0.020","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Amidotrizoesaeure","Mikroverunreinigungen","Amidotrizoesäure"
"915","26.08.2024","00:00","08.09.2024","23:59","0.054882","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","4-Acetamidoantipyrin","Mikroverunreinigungen","4-Acetamidoantipyrin"
"915","26.08.2024","00:00","08.09.2024","23:59","0.032368","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","4-Formylaminoantipyrin","Mikroverunreinigungen","4-Formylaminoantipyrin"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Acetyl-sulfamethoxazol","Mikroverunreinigungen","Acetyl-sulfamethoxazol"
"915","26.08.2024","00:00","08.09.2024","23:59","0.015425","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Tramadol","Mikroverunreinigungen","Tramadol"
"915","26.08.2024","00:00","08.09.2024","23:59","0.019421","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Amisulprid","Mikroverunreinigungen","Amisulprid"
"915","26.08.2024","00:00","08.09.2024","23:59","0.109888","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Candesartan","Mikroverunreinigungen","Candesartan"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Citalopram","Mikroverunreinigungen","Citalopram"
"915","26.08.2024","00:00","08.09.2024","23:59","0.052966","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Hydrochlorthiazid","Mikroverunreinigungen","Hydrochlorthiazid"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Irbesartan","Mikroverunreinigungen","Irbesartan"
"915","26.08.2024","00:00","08.09.2024","23:59","0.033646","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Venlafaxin","Mikroverunreinigungen","Venlafaxin"
"915","26.08.2024","00:00","08.09.2024","23:59","0.259802","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Asulam","Pestizide","Asulam"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Boscalid","Pestizide","Boscalid"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Cyprodinil","Pestizide","Cyprodinil"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Epoxiconazol","Pestizide","Epoxiconazol"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Fludioxonil","Pestizide","Fludioxonil"
"915","26.08.2024","00:00","08.09.2024","23:59","0.071865","LC-MS","0.050","0.020","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Gabapentin","Mikroverunreinigungen","Gabapentin"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Iprovalicarb","Pestizide","Iprovalicarb"
"915","26.08.2024","00:00","08.09.2024","23:59","0.066665","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Lamotrigin","Mikroverunreinigungen","Lamotrigin"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Lenacil","Pestizide","Lenacil"
"915","26.08.2024","00:00","08.09.2024","23:59","0.2571","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Metformin","Mikroverunreinigungen","Metformin"
"915","26.08.2024","00:00","08.09.2024","23:59","0.070335","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Paracetamol","Mikroverunreinigungen","Paracetamol"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Propamocarb","Pestizide","Propamocarb"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Pyrimethanil","Pestizide","Pyrimethanil"
"915","26.08.2024","00:00","08.09.2024","23:59","0.011162","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Sitagliptin","Mikroverunreinigungen","Sitagliptin"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Spiroxamin","Pestizide","Spiroxamin"
"915","26.08.2024","00:00","08.09.2024","23:59","0.018072","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Sulfapyridin","Mikroverunreinigungen","Sulfapyridin"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Mefenaminsaeure","Mikroverunreinigungen","Mefenaminsäure"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Sulfamethazin","Mikroverunreinigungen","Sulfamethazin"
"915","26.08.2024","00:00","08.09.2024","23:59","0.0000","GC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","ng/l","Chlorpyrifos-methyl","Pestizide","Chlorpyrifos-methyl"
"915","26.08.2024","00:00","08.09.2024","23:59","0.0000","GC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","ng/l","Bifenthrin","Pestizide","Bifenthrin"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Chlorothalonil_R417888","Pestizide","Chlorothalonil R417888"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Foramsulfuron","Pestizide","Foramsulfuron"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.050","0.020","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Diflufenican","Pestizide","Diflufenican"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Mesosulfuron-methyl","Pestizide","Mesosulfuron-methyl"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Methiocarb","Pestizide","Methiocarb"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Fenoxycarb","Pestizide","Fenoxycarb"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Clothianidin","Pestizide","Clothianidin"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Acetamiprid","Pestizide","Acetamiprid"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.002","0.001","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Fipronil","Pestizide","Fipronil"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Prosulfocarb","Pestizide","Prosulfocarb"
"915","26.08.2024","00:00","08.09.2024","23:59","0.627628","LC-MS","0.050","0.020","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Valsartansaeure","Mikroverunreinigungen","Valsartansäure"
"915","26.08.2024","00:00","08.09.2024","23:59","0.1989","GC-MS","0.050","0.025","Aabach bei Mönchaltorf","2-Wochenmischprobe","ng/l","Fipronil","Pestizide","Fipronil"
"915","26.08.2024","00:00","08.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","","Mikroverunreinigungen","6PPD-Quinon"
"915","26.08.2024","00:00","08.09.2024","23:59","0.063496","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","","Mikroverunreinigungen","Hexamethoxymethylmelamin"
"915","26.08.2024","00:00","08.09.2024","23:59","1.204009","LC-MS","0.050","0.020","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Melamin","Mikroverunreinigungen","Melamin"
"915","09.09.2024","00:00","22.09.2024","23:59","0.03298","LC-MS","0.100","0.050","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","2-4-D","Pestizide","2,4-D"
"915","09.09.2024","00:00","22.09.2024","23:59","0.003267","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Atrazin","Pestizide","Atrazin"
"915","09.09.2024","00:00","22.09.2024","23:59","0.01582","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Bentazon","Pestizide","Bentazon"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Chlortoluron","Pestizide","Chlortoluron"
"915","09.09.2024","00:00","22.09.2024","23:59","0.0000","GC-MS","0.050","0.025","Aabach bei Mönchaltorf","2-Wochenmischprobe","ng/l","Cypermethrin","Pestizide","Cypermethrin"
"915","09.09.2024","00:00","22.09.2024","23:59","0.010137","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","DEET","Mikroverunreinigungen","DEET"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Diazinon","Pestizide","Diazinon"
"915","09.09.2024","00:00","22.09.2024","23:59","0.007855","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Dimethenamid","Pestizide","Dimethenamid"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Dimethoat","Pestizide","Dimethoat"
"915","09.09.2024","00:00","22.09.2024","23:59","0.002155","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Diuron","Pestizide","Diuron"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Ethofumesat","Pestizide","Ethofumesat"
"915","09.09.2024","00:00","22.09.2024","23:59","0.000808","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Isoproturon","Pestizide","Isoproturon"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Linuron","Pestizide","Linuron"
"915","09.09.2024","00:00","22.09.2024","23:59","0.018704","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","MCPA","Pestizide","MCPA"
"915","09.09.2024","00:00","22.09.2024","23:59","0.01526","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Mecoprop","Pestizide","Mecoprop"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Metalaxyl","Pestizide","Metalaxyl"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Metamitron","Pestizide","Metamitron"
"915","09.09.2024","00:00","22.09.2024","23:59","0.024463","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Metazachlor","Pestizide","Metazachlor"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Metobromuron","Pestizide","Metobromuron"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Metolachlor","Pestizide","Metolachlor"
"915","09.09.2024","00:00","22.09.2024","23:59","0.1677","GC-MS","0.100","0.050","Aabach bei Mönchaltorf","2-Wochenmischprobe","ng/l","Permethrin","Pestizide","Permethrin"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Pirimicarb","Pestizide","Pirimicarb"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Propiconazol","Pestizide","Propiconazol"
"915","09.09.2024","00:00","22.09.2024","23:59","0.001813","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Terbuthylazin","Pestizide","Terbuthylazin"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Terbutryn","Pestizide","Terbutryn"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Irgarol","Pestizide","Irgarol"
"915","09.09.2024","00:00","22.09.2024","23:59","0.02141","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Dimethachlor","Pestizide","Dimethachlor"
"915","09.09.2024","00:00","22.09.2024","23:59","0.0208","GC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","ng/l","Chlorpyrifos","Pestizide","Chlorpyrifos"
"915","09.09.2024","00:00","22.09.2024","23:59","0.00324","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Azoxystrobin","Pestizide","Azoxystrobin"
"915","09.09.2024","00:00","22.09.2024","23:59","0.000868","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Carbendazim","Pestizide","Carbendazim"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Chloridazon","Pestizide","Chloridazon"
"915","09.09.2024","00:00","22.09.2024","23:59","0.013577","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Metazachlor-ESA","Pestizide","Metazachlor-ESA (BH 479-08)"
"915","09.09.2024","00:00","22.09.2024","23:59","0.034627","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Metolachlor-ESA","Pestizide","Metolachlor-ESA (CGA 354743)"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Propyzamid","Pestizide","Propyzamid"
"915","09.09.2024","00:00","22.09.2024","23:59","0.012476","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Desphenyl-chloridazon","Pestizide","Desphenyl-chloridazon"
"915","09.09.2024","00:00","22.09.2024","23:59","0.008673","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Napropamid","Pestizide","Napropamid"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Thiacloprid","Pestizide","Thiacloprid"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Cyproconazol","Pestizide","Cyproconazol"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Flufenacet","Pestizide","Flufenacet"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Imidacloprid","Pestizide","Imidacloprid"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Methoxyfenozid","Pestizide","Methoxyfenozid"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Thiamethoxam","Pestizide","Thiamethoxam"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Tebuconazol","Pestizide","Tebuconazol"
"915","09.09.2024","00:00","22.09.2024","23:59","0.0000","GC-MS","0.100","0.050","Aabach bei Mönchaltorf","2-Wochenmischprobe","ng/l","Deltamethrin","Pestizide","Deltamethrin"
"915","09.09.2024","00:00","22.09.2024","23:59","0.0000","GC-MS","0.050","0.025","Aabach bei Mönchaltorf","2-Wochenmischprobe","ng/l","lambda-Cyhalothrin","Pestizide","lambda-Cyhalothrin"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Metribuzin","Pestizide","Metribuzin"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Nicosulfuron","Pestizide","Nicosulfuron"
"915","09.09.2024","00:00","22.09.2024","23:59","0.059049","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Acesulfam","Mikroverunreinigungen","Acesulfam"
"915","09.09.2024","00:00","22.09.2024","23:59","0.049974","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Cyclamat","Mikroverunreinigungen","Cyclamat"
"915","09.09.2024","00:00","22.09.2024","23:59","1.144497","LC-MS","0.050","0.020","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Sucralose","Mikroverunreinigungen","Sucralose"
"915","09.09.2024","00:00","22.09.2024","23:59","0.040829","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Benzotriazol","Mikroverunreinigungen","Benzotriazol"
"915","09.09.2024","00:00","22.09.2024","23:59","0.025771","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","4-und_5-Methylbenzotriazol","Mikroverunreinigungen","4- und 5-Methylbenzotriazol"
"915","09.09.2024","00:00","22.09.2024","23:59","0.003574","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Carbamazepin","Mikroverunreinigungen","Carbamazepin"
"915","09.09.2024","00:00","22.09.2024","23:59","0.037635","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Diclofenac","Mikroverunreinigungen","Diclofenac"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.050","0.020","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Naproxen","Mikroverunreinigungen","Naproxen"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Bezafibrat","Mikroverunreinigungen","Bezafibrat"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Atenolol","Mikroverunreinigungen","Atenolol"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Metoprolol","Mikroverunreinigungen","Metoprolol"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Sotalol","Mikroverunreinigungen","Sotalol"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Azithromycin","Mikroverunreinigungen","Azithromycin"
"915","09.09.2024","00:00","22.09.2024","23:59","0.005514","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Clarithromycin","Mikroverunreinigungen","Clarithromycin"
"915","09.09.2024","00:00","22.09.2024","23:59","0.023046","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Sulfamethoxazol","Mikroverunreinigungen","Sulfamethoxazol"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Trimethoprim","Mikroverunreinigungen","Trimethoprim"
"915","09.09.2024","00:00","22.09.2024","23:59","0.076367","LC-MS","0.100","0.050","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Iopromid","Mikroverunreinigungen","Iopromid"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.050","0.020","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Amidotrizoesaeure","Mikroverunreinigungen","Amidotrizoesäure"
"915","09.09.2024","00:00","22.09.2024","23:59","0.039469","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","4-Acetamidoantipyrin","Mikroverunreinigungen","4-Acetamidoantipyrin"
"915","09.09.2024","00:00","22.09.2024","23:59","0.019297","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","4-Formylaminoantipyrin","Mikroverunreinigungen","4-Formylaminoantipyrin"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Acetyl-sulfamethoxazol","Mikroverunreinigungen","Acetyl-sulfamethoxazol"
"915","09.09.2024","00:00","22.09.2024","23:59","0.006077","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Tramadol","Mikroverunreinigungen","Tramadol"
"915","09.09.2024","00:00","22.09.2024","23:59","0.005744","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Amisulprid","Mikroverunreinigungen","Amisulprid"
"915","09.09.2024","00:00","22.09.2024","23:59","0.026763","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Candesartan","Mikroverunreinigungen","Candesartan"
"915","09.09.2024","00:00","22.09.2024","23:59","0.001562","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Citalopram","Mikroverunreinigungen","Citalopram"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Hydrochlorthiazid","Mikroverunreinigungen","Hydrochlorthiazid"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Irbesartan","Mikroverunreinigungen","Irbesartan"
"915","09.09.2024","00:00","22.09.2024","23:59","0.010802","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Venlafaxin","Mikroverunreinigungen","Venlafaxin"
"915","09.09.2024","00:00","22.09.2024","23:59","0.057724","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Asulam","Pestizide","Asulam"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Boscalid","Pestizide","Boscalid"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Cyprodinil","Pestizide","Cyprodinil"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Epoxiconazol","Pestizide","Epoxiconazol"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Fludioxonil","Pestizide","Fludioxonil"
"915","09.09.2024","00:00","22.09.2024","23:59","0.03314","LC-MS","0.050","0.020","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Gabapentin","Mikroverunreinigungen","Gabapentin"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Iprovalicarb","Pestizide","Iprovalicarb"
"915","09.09.2024","00:00","22.09.2024","23:59","0.019285","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Lamotrigin","Mikroverunreinigungen","Lamotrigin"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Lenacil","Pestizide","Lenacil"
"915","09.09.2024","00:00","22.09.2024","23:59","0.168464","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Metformin","Mikroverunreinigungen","Metformin"
"915","09.09.2024","00:00","22.09.2024","23:59","0.018876","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Paracetamol","Mikroverunreinigungen","Paracetamol"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Propamocarb","Pestizide","Propamocarb"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Pyrimethanil","Pestizide","Pyrimethanil"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Sitagliptin","Mikroverunreinigungen","Sitagliptin"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Spiroxamin","Pestizide","Spiroxamin"
"915","09.09.2024","00:00","22.09.2024","23:59","0.004999","LC-MS","0.010","0.005","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Sulfapyridin","Mikroverunreinigungen","Sulfapyridin"
"915","09.09.2024","00:00","22.09.2024","23:59","0","LC-MS","0.020","0.010","Aabach bei Mönchaltorf","2-Wochenmischprobe","µg/l","Mefenaminsaeure","Mikroverunreinigungen","Mefenaminsäure"
